,var_latitude,var_longitude,var_value,matched_station_name,matched_station_latitude,matched_station_longitude,temp,distance
48,40.0,141.6969696969697,3.76032130773252,川井,39.598333333333336,141.68166666666667,31.0,0.4019580747386023
49,37.77777777777778,139.07070707070707,3.758640211897581,新津,37.79166666666666,139.08666666666667,33.3,0.021156794127686486
50,40.666666666666664,140.64646464646464,3.7162168105629094,黒石,40.66666666666666,140.585,26.2,0.06146464646462846
51,35.33333333333333,137.23232323232324,3.668953653636854,多治見,35.346666666666664,137.10833333333332,33.7,0.12470474260952594
52,33.33333333333333,133.03030303030303,3.6571956604824294,梼原,33.39,132.92166666666665,27.1,0.12252742801204626
53,35.33333333333333,133.8181818181818,3.639639651688376,上長田,35.29666666666667,133.725,31.1,0.10013638541565997
54,39.55555555555556,140.12121212121212,3.630396087853151,本荘,39.36,140.055,28.3,0.20646069917553558
55,44.0,145.37373737373738,3.5773215079994416,宇登呂,44.05166666666667,144.98166666666663,26.8,0.39546034414010306
56,42.22222222222222,143.27272727272728,3.566684914250982,大樹,42.5,143.27333333333334,25.3,0.27777843893401655
57,36.44444444444444,136.44444444444446,3.547535994288082,小松,36.38166666666667,136.435,32.8,0.06348422570670696
58,42.22222222222222,140.3838383838384,3.5473649864974144,八雲,42.251666666666665,140.27166666666668,22.7,0.11597184762645688
59,35.111111111111114,139.07070707070707,3.4955346161908523,御殿場,35.305,138.92666666666668,28.1,0.24153786293392418
60,39.77777777777778,140.12121212121212,3.4855689946179695,五城目,39.93833333333333,140.115,28.7,0.1606756884836863
61,38.22222222222222,139.85858585858585,3.481686025303825,小国,38.07833333333333,139.735,31.8,0.1896772964486744
62,36.0,139.85858585858585,3.4810429465147896,越谷,35.88333333333333,139.75666666666666,31.8,0.15491492114245392
63,34.888888888888886,132.50505050505052,3.4661518267233626,瑞穂,34.85333333333333,132.53,33.7,0.04343587030437288
64,35.55555555555556,134.6060606060606,3.4630412687116765,香住,35.625,134.6266666666667,31.1,0.07243714929440227
65,35.77777777777778,138.2828282828283,3.4623530479277536,甲府,35.666666666666664,138.55333333333334,34.2,0.2924357388574223
66,33.77777777777778,133.03030303030303,3.4446857102986903,西条,33.915,133.08,32.5,0.1459442601429298
67,34.44444444444444,136.44444444444446,3.441584575846936,紀伊長島,34.208333333333336,136.32666666666665,30.5,0.2638561383185906
68,34.888888888888886,135.91919191919192,3.4278141651827903,京都,35.01166666666666,135.735,33.8,0.22136179844689985
69,39.111111111111114,140.12121212121212,3.3983096745952572,金山,38.87833333333333,140.33166666666668,30.7,0.3138098301991923
70,34.666666666666664,133.55555555555554,3.386379767695471,日応寺,34.75666666666667,133.855,32.6,0.3126771103049343
71,34.22222222222222,134.08080808080808,3.359581597185206,穴吹,34.04,134.15666666666667,35.0,0.1973815171693363
72,36.44444444444444,137.75757575757575,3.348586541720434,白馬,36.69833333333333,137.86166666666668,31.0,0.27439840607519905
73,34.888888888888886,135.3939393939394,3.347696537773627,神戸,34.696666666666665,135.21166666666667,33.2,0.26490135866674674
74,32.44444444444444,130.40404040404042,3.3321996645175753,松島,32.515,130.44666666666666,31.4,0.08243230365114645
75,35.77777777777778,139.33333333333334,3.3261580051796047,練馬,35.73833333333333,139.59166666666667,32.3,0.261327333642385
76,43.33333333333333,144.32323232323233,3.31672488949076,弟子屈,43.51,144.46666666666667,23.4,0.22756212775317242
77,34.666666666666664,138.8080808080808,3.3166939855728197,松崎,34.755,138.78333333333333,31.2,0.09173448252514085
78,35.55555555555556,139.33333333333334,3.303961636560998,さいたま,35.875,139.58666666666667,32.3,0.40770397455040214
79,34.44444444444444,136.96969696969697,3.2980247654829875,鳥羽,34.48166666666667,136.825,31.0,0.1494078540996075
80,34.44444444444444,136.1818181818182,3.2952256886377285,五條,34.38,135.73,33.1,0.4563910120075264
81,32.888888888888886,130.66666666666666,3.2869341751080725,熊本,32.821666666666665,130.715,33.0,0.08279455460116882
82,36.888888888888886,139.33333333333334,3.2658364378661284,奥日光,36.73833333333333,139.5,21.7,0.22459909413534315
83,33.55555555555556,132.50505050505052,3.2632929136295936,宇和,33.36666666666667,132.50333333333333,31.0,0.1888966940536169
84,43.77777777777777,141.95959595959596,3.246591261064932,秩父別,43.78,141.96166666666667,27.6,0.003037449485617677
85,35.111111111111114,138.8080808080808,3.2066338624362833,山中,35.43666666666667,138.83666666666667,25.7,0.3268081563611536
86,40.44444444444444,141.43434343434345,3.1579050363971324,二戸,40.29833333333333,141.29833333333335,29.4,0.19961764542970925
87,37.55555555555556,140.3838383838384,3.1235957931907614,鷲倉,37.66833333333334,140.26,23.1,0.16749558941119028
88,36.44444444444444,137.23232323232324,3.1113985703516303,神岡,36.321666666666665,137.30833333333334,34.9,0.14440193271426333
89,36.0,137.23232323232324,3.087971727314616,高山,36.155,137.25333333333333,33.8,0.1564174681563878
90,41.111111111111114,140.64646464646464,3.066146973041359,蟹田,41.045,140.63333333333333,25.3,0.06740259933339665
91,36.22222222222222,139.07070707070707,3.0518136134371163,秩父,35.99,139.07333333333332,30.2,0.23223707229727109
92,35.77777777777778,137.4949494949495,3.027251779602375,開田高原,35.93833333333333,137.60166666666666,28.0,0.19278651705723707
93,35.77777777777778,137.75757575757575,3.0139043857967778,木祖薮原,35.93666666666667,137.78666666666666,30.3,0.16153005913476698
94,43.111111111111114,144.06060606060606,3.0093246641353835,白糠,42.97,144.06166666666667,20.2,0.14111509686858223
95,37.55555555555556,139.07070707070707,2.996813147793873,三条,37.64,138.955,32.4,0.14324451266676616
96,43.55555555555556,144.06060606060606,2.991201701047248,阿寒湖畔,43.43666666666667,144.08333333333334,25.1,0.12104171523427347
97,38.666666666666664,140.3838383838384,2.9810058677814957,尾花沢,38.60833333333333,140.41166666666666,30.4,0.0646311929562517
98,39.111111111111114,140.9090909090909,2.973991945953312,北上,39.28833333333333,141.11,28.9,0.26790330132214346
99,36.22222222222222,137.4949494949495,2.9360882630810377,栃尾,36.248333333333335,137.50333333333333,31.6,0.027424056401323012
100,37.33333333333333,139.07070707070707,2.930643666611868,小出,37.22666666666667,138.96333333333334,33.3,0.15135024696174265
101,43.111111111111114,141.43434343434345,2.922285984095106,石狩,43.193333333333335,141.37,25.8,0.10440580142055861
102,42.888888888888886,143.53535353535352,2.9182296023717202,池田,42.92,143.45833333333334,25.9,0.08306631539798452
103,42.44444444444444,142.74747474747474,2.9128017352291864,静内,42.34333333333333,142.36166666666668,21.8,0.3988374756801625
104,34.666666666666664,135.13131313131314,2.8976669792697067,神戸,34.681666666666665,135.22,33.2,0.08994643226654987
105,43.33333333333333,144.06060606060606,2.885173247144703,鶴丘,43.04,144.19166666666666,20.5,0.32128076024781516
106,36.44444444444444,138.2828282828283,2.884460434084904,立科,36.27166666666667,138.31333333333333,30.1,0.17545004588241409
107,34.888888888888886,138.8080808080808,2.8765411473147102,静岡,34.975,138.40333333333334,30.9,0.41380628532109326
108,43.33333333333333,141.95959595959596,2.866740920194752,岩見沢,43.211666666666666,141.785,26.4,0.21280631307602585
109,35.33333333333333,136.7070707070707,2.861993426929839,揖斐川,35.485,136.56666666666666,33.4,0.20667866929017417
110,32.0,131.45454545454547,2.8604086424238995,宮崎,31.938333333333333,131.41333333333333,29.7,0.07417018749188947
111,39.33333333333333,140.12121212121212,2.8502997679731923,酒田,38.90833333333333,139.84333333333333,28.4,0.5077810756152534
112,42.44444444444444,143.53535353535352,2.8226055001333954,更別,42.65166666666666,143.195,26.3,0.3984740624060222
113,37.111111111111114,139.59595959595958,2.8222793245516735,田島,37.20666666666666,139.795,29.4,0.2207893716601787
114,33.77777777777778,130.92929292929293,2.822067558550625,添田,33.55833333333333,130.855,33.6,0.23167931185252186
115,35.55555555555556,134.86868686868686,2.811716166991391,岩井,35.55833333333333,134.36,33.3,0.5086944529123711
116,36.888888888888886,139.59595959595958,2.7883068300233935,土呂部,36.891666666666666,139.56833333333333,25.7,0.027765562052254986
117,35.111111111111114,137.4949494949495,2.7829604156163987,豊田,35.13166666666667,137.17666666666668,32.2,0.31894590394597716
118,43.77777777777777,143.7979797979798,2.779463805498526,津別,43.70166666666667,144.03333333333333,30.2,0.24735437703419838
119,43.33333333333333,143.53535353535352,2.763634205427261,帯広,42.90833333333333,143.22333333333333,27.4,0.5272396101097865
120,43.77777777777777,143.27272727272728,2.754402082773595,白滝,43.865,143.15333333333334,27.9,0.1478601664187791
121,34.888888888888886,132.76767676767676,2.7408362756797575,三次,34.81166666666667,132.85,34.2,0.11287331919050977
122,33.55555555555556,130.40404040404042,2.7407102444238625,太宰府,33.49666666666667,130.49,33.6,0.10419670518833263
123,33.77777777777778,135.65656565656565,2.7368656786918657,栗栖川,33.791666666666664,135.51333333333332,31.8,0.14390413355111523
124,34.888888888888886,139.07070707070707,2.725694911779865,大島,34.748333333333335,139.36166666666668,29.2,0.32313054742395797
125,35.77777777777778,138.54545454545456,2.7150555742403957,勝沼,35.663333333333334,138.725,34.5,0.2129180619677998
126,36.666666666666664,138.8080808080808,2.7146436903145874,中之条,36.586666666666666,138.85,28.7,0.09031732198840793
127,36.22222222222222,138.2828282828283,2.713204744176219,佐久,36.24666666666667,138.47666666666666,30.7,0.1953736162158761
128,35.77777777777778,137.23232323232324,2.7038082318277152,宮地,35.763333333333335,137.28833333333333,31.8,0.05784266064479453
129,34.888888888888886,134.34343434343435,2.6964938842095214,今岡,35.098333333333336,134.325,31.9,0.2102541327215725
130,40.888888888888886,140.9090909090909,2.691393958136505,青森,40.821666666666665,140.76833333333337,26.3,0.15598564771680506
131,34.666666666666664,137.23232323232324,2.689585290753166,豊橋,34.75,137.34166666666667,29.4,0.1374788386569393
132,34.888888888888886,133.8181818181818,2.684272829337897,岡山,34.685,133.925,34.6,0.2301755916236323
133,37.33333333333333,140.3838383838384,2.67523889882199,郡山,37.36833333333333,140.33,28.7,0.06421504165169743
134,41.77777777777778,140.64646464646464,2.6731656215823385,北斗,41.88666666666667,140.65333333333334,24.8,0.10910531143238467
135,44.888888888888886,142.4848484848485,2.6574004976487777,中頓別,44.965,142.28,26.2,0.218531011481881
136,35.33333333333333,132.76767676767676,2.641955357759289,出雲,35.33166666666666,132.73,34.8,0.03771361293150222
137,35.55555555555556,136.96969696969697,2.6165515433911057,美濃加茂,35.445,137.005,33.5,0.11605530928300622
138,36.666666666666664,137.23232323232324,2.6147652923575153,上市,36.67,137.42333333333335,31.0,0.19103918393618238
139,34.666666666666664,138.02020202020202,2.6078887230157854,磐田,34.69166666666667,137.88,29.7,0.14241350521888507
140,38.666666666666664,140.12121212121212,2.6070809894705596,新庄,38.75666666666667,140.31166666666667,31.1,0.2106488402158842
141,38.666666666666664,139.85858585858585,2.6045717540693296,鼠ケ関,38.56666666666667,139.55166666666668,28.3,0.3227993035437346
142,33.77777777777778,134.6060606060606,2.5958373856208343,日和佐,33.73166666666667,134.53833333333333,31.5,0.0819342299590032
143,31.77777777777778,130.92929292929293,2.5869948343474247,都城,31.73,131.08166666666668,30.6,0.15968867176674556
144,34.44444444444444,133.2929292929293,2.5738118283661606,福山,34.446666666666665,133.24666666666667,34.7,0.046315967660417796
145,44.0,143.53535353535352,2.572950181790074,遠軽,44.053333333333335,143.54,31.3,0.05353535353535522
146,43.33333333333333,144.84848484848484,2.5725238471111513,上標津,43.52,144.74666666666667,24.0,0.2126296935830135
147,35.77777777777778,136.7070707070707,2.5718586068367584,長滝,35.92333333333333,136.83166666666668,30.7,0.19160003366578152
148,36.44444444444444,139.59595959595958,2.5692402307743034,佐野,36.36333333333334,139.57,31.0,0.08516403564923059
149,37.77777777777778,140.64646464646464,2.5510420597275156,梁川,37.85166666666667,140.58833333333334,30.4,0.09401498533533617
150,34.666666666666664,132.76767676767676,2.5137774643046216,東広島,34.416666666666664,132.7,33.3,0.2589983491900592
151,34.666666666666664,133.8181818181818,2.5095206735620743,玉野,34.486666666666665,133.95,31.6,0.22310543036387417
152,43.77777777777777,143.010101010101,2.5070538054549614,上川,43.84666666666666,142.75333333333333,26.5,0.26584830043657803
153,42.888888888888886,142.22222222222223,2.5053220848334967,占冠,42.97833333333333,142.395,25.1,0.19455711021652253
154,42.22222222222222,140.64646464646464,2.502599761292404,森,42.06666666666667,140.58833333333334,23.4,0.16606257986242806
155,35.111111111111114,135.13131313131314,2.501624917836307,美山,35.275,135.55,33.6,0.4496201306792821
156,40.22222222222222,140.64646464646464,2.489857927412813,大館,40.251666666666665,140.505,31.1,0.14449644116035448
157,41.111111111111114,140.9090909090909,2.489638972344583,脇野沢,41.145,140.82166666666666,26.9,0.0937627588842029
158,42.44444444444444,142.22222222222223,2.489063634834347,鵡川,42.59,141.93333333333334,21.7,0.32348602732814613
159,36.888888888888886,137.23232323232324,2.482020846699597,魚津,36.821666666666665,137.42833333333334,31.5,0.20721676297656097
160,42.666666666666664,141.17171717171718,2.477784940733545,大滝,42.67,141.07833333333335,23.0,0.09344331106295559
161,34.666666666666664,133.2929292929293,2.4737526537106893,生口島,34.278333333333336,133.1233333333333,34.9,0.423751775558593
162,40.888888888888886,140.3838383838384,2.4648152091045996,碇ケ関,40.48166666666667,140.62,27.9,0.4707464787119112
163,43.55555555555556,145.11111111111111,2.46457702651056,別海,43.38166666666667,145.11833333333334,24.1,0.1740388065140638
164,33.111111111111114,132.76767676767676,2.4587064007911614,近永,33.25333333333333,132.675,30.2,0.169753184832673
165,35.33333333333333,135.3939393939394,2.4568939640189997,小浜,35.483333333333334,135.78166666666667,35.8,0.41573120885557974
166,35.33333333333333,138.02020202020202,2.4533052185777344,井川,35.21666666666667,138.22166666666666,27.0,0.2328070335841107
167,40.888888888888886,141.17171717171718,2.4517860724475757,六ケ所,40.885,141.27166666666668,25.8,0.10002512183171786
168,44.22222222222222,142.74747474747474,2.451190435046046,滝上,44.17666666666667,143.06166666666667,30.5,0.3174773546687723
169,35.33333333333333,137.75757575757575,2.4428919391002273,浪合,35.373333333333335,137.69166666666666,28.1,0.07709739466715397
170,34.666666666666664,138.2828282828283,2.4389376526787236,御前崎,34.60333333333333,138.21333333333334,29.7,0.09402477926811117
171,42.0,140.64646464646464,2.43516033765849,函館,41.81666666666667,140.75333333333333,24.9,0.21220751010308012
172,42.888888888888886,141.17171717171718,2.42893621480267,札幌,43.06,141.32666666666665,25.8,0.2308427134019589
173,34.22222222222222,133.8181818181818,2.4182903663372057,多度津,34.275,133.7516666666667,34.4,0.08491030095482952
174,35.111111111111114,134.34343434343435,2.416462647863809,一宮,35.096666666666664,134.585,32.6,0.2419971247914005
175,44.0,144.06060606060606,2.4099035136259412,網走,44.016666666666666,144.27833333333334,24.0,0.21836424402139273
176,37.111111111111114,140.12121212121212,2.401060217153863,那須高原,37.123333333333335,140.035,23.9,0.08707417849135302
177,34.44444444444444,132.76767676767676,2.3842805523376227,呉,34.24,132.55,33.6,0.2986313882538032
178,42.888888888888886,140.12121212121212,2.3805962776548766,せたな,42.45,139.85166666666666,26.0,0.5150516564930547
179,35.77777777777778,136.96969696969697,2.3797314483352237,八幡,35.75666666666667,136.97833333333332,32.8,0.022809335571318968
180,33.55555555555556,132.76767676767676,2.3503647688170894,久万,33.663333333333334,132.895,29.1,0.16681503191246264
181,33.55555555555556,133.55555555555554,2.3488630654063307,高知,33.56666666666667,133.55166666666668,29.7,0.011772011166892596
182,36.22222222222222,136.96969696969697,2.3482223053464257,白川,36.27333333333333,136.89666666666668,32.9,0.08913905339248855
183,44.22222222222222,143.7979797979798,2.3390067850235576,湧別,44.21333333333333,143.61833333333334,,0.17986624087262254
184,35.55555555555556,133.55555555555554,2.3390053888986584,塩津,35.52333333333333,133.56666666666666,30.4,0.03408413700039977
185,34.0,136.1818181818182,2.327425326734228,風屋,34.045,135.78666666666666,28.5,0.3977055693934223
186,43.111111111111114,142.4848484848485,2.322680128140928,幾寅,43.16833333333334,142.56833333333333,27.4,0.10121315449379252
187,33.55555555555556,133.03030303030303,2.3090266506414627,須崎,33.385,133.27666666666667,29.6,0.29964018230734857
